pert_id	pert_iname	n_genes	n_positive_mr_effect	n_strong_precision_match	mean_mr_lincs_effect	median_mr_lincs_effect	sum_mr_lincs_effect	mean_precision_match	median_precision_match	sum_precision_match	mean_lincs_z	mean_mr_ivw_beta	median_mr_ivw_beta	fraction_positive_mr_effect	clinical_phase	moa	target	disease_area	indication	annotation_source	biology_note
BRD-K05653692	DL-PDMP	13	5	2	0.21087636794850065	-0.1701744831669535	2.7413927833305083	0.5273614446007093	-1.4324326241449785	6.855698779809222	-0.4678538476045314	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K59597909	phenothiazine	13	10	3	0.08493306143480929	0.10255161575738296	1.1041297986525207	0.5206618597306326	0.8469892126484111	6.768604176498224	0.10716191908487907	0.46811178153786825	0.8048867209111468	0.7692307692307693	Preclinical	dopamine receptor antagonist	not annotated	not annotated		Broad Repurposing Hub	
BRD-K35716340	BRD-K35716340	13	7	5	0.06676650195012256	0.055858294388819014	0.8679645253515933	0.5172866265671385	0.5443827511478864	6.724726145372801	9.511755062983587e-05	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K53792571	inhibitor-BEC	13	6	5	0.16774505105235288	-0.03593818276234517	2.1806856636805874	0.5158331770178611	-0.32535644191097784	6.705831301232195	-0.33906154449169457	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K85563610	APO-866	13	9	4	0.13309438160972814	0.23275215036901212	1.730226960926466	0.5055998506685144	1.5250919477161582	6.572798058690688	0.004330765742522036	0.46811178153786825	0.8048867209111468	0.6923076923076923	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K67844266	pevonedistat	13	7	4	0.06870403846465735	0.05813034858786582	0.8931525000405456	0.5012479600396722	0.48930842168909205	6.516223480515739	-0.08566154998082383	0.46811178153786825	0.8048867209111468	0.5384615384615384	Phase 3	nedd activating enzyme inhibitor	NAE1|UBA3	not annotated		Broad Repurposing Hub	
BRD-K86574132	BRD-K86574132	13	7	2	0.09424129024371952	0.022442924515074812	1.2251367731683538	0.49212361610106703	0.21872384620763352	6.397607009313871	-0.22349230687205607	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A26711594	nicardipine	13	8	2	0.0766561148789253	0.05302444140076026	0.9965294934260289	0.49080244045437926	0.46178414514385707	6.380431725906931	0.1832646899498426	0.46811178153786825	0.8048867209111468	0.6153846153846154	Launched	calcium channel blocker	ADORA3	cardiology	chronic stable angina|hypertension	Broad Repurposing Hub	
BRD-K78513633	lonidamine	13	6	4	0.011341601522962357	-0.0074428637644273175	0.14744081979851065	0.4741504192460805	-0.03073387402559703	6.163955450199047	-0.0928384569975046	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	glucokinase inhibitor	GCK	not annotated		Broad Repurposing Hub	
BRD-K57011718	UK-356618	13	7	5	0.10111342214123223	0.0028171036101436626	1.314474487836019	0.4544809331020074	0.02550387183325409	5.908252130326096	-0.04199230502574488	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	metalloproteinase inhibitor	MMP13|MMP14|MMP2|MMP3|MMP9	not annotated		Broad Repurposing Hub	
BRD-K38985961	T-5345967	13	8	3	0.09844894759982778	0.09621454462923049	1.279836318797761	0.4318981364396293	0.7631465452601429	5.614675773715181	-0.14695238064114863	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K64451768	GANT-58	13	6	3	0.17069984816197709	-0.0912925853263857	2.2190980261057023	0.4220909934280673	-0.7684493887121651	5.487182914564874	-0.10946341088184944	0.46811178153786825	0.8048867209111468	0.46153846153846156	Preclinical	GLI antagonist	GLI1	not annotated		Broad Repurposing Hub	
BRD-K19216856	epigallocatechin	13	7	4	-0.01736790234731507	0.04284197893972171	-0.2257827305150959	0.40533029833762274	0.3731061770443632	5.269293878389096	0.02712179605777447	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K02113016	olaparib	13	7	2	0.09602264625956515	0.086787457761865	1.2482944013743469	0.40124277137703857	0.3365483087453257	5.216156027901501	-0.11163077589411002	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	PARP inhibitor	PARP1|PARP2	oncology	ovarian cancer	Broad Repurposing Hub	
BRD-K89692698	BRD-K89692698	13	7	6	-0.037445848520929574	0.16682048495085874	-0.48679603077208444	0.40054058815657795	1.6257960530128728	5.207027646035513	-0.024048603498018704	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K89329876	BRD-K89329876	13	8	5	0.08126278127361028	0.11686093824231018	1.0564161565569337	0.3901343469665438	0.8951254704623679	5.071746510565069	-0.1465269196062134	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A12083771	BRD-A12083771	13	8	4	0.06180432724776564	0.09858775359069728	0.8034562542209533	0.38910762790705167	0.8129775012654963	5.058399162791671	0.04440519442925088	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K86682249	BRD-K86682249	13	6	2	0.09403449691315774	-0.04476684987417543	1.2224484598710506	0.3833445420618514	-0.3252148762356431	4.983479046804068	-0.11024615827661291	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K66792149	quinoclamine	13	7	6	0.00709868221073602	0.016679678877107237	0.09228286873956826	0.37916957846295457	0.06555175387705434	4.929204520018409	-0.10053748809374295	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K64890080	BI-2536	13	8	6	0.05563945328236304	0.18767120352907787	0.7233128926707195	0.37066865491333123	1.8290026075132788	4.818692513873306	-0.2158024746638078	0.46811178153786825	0.8048867209111468	0.6153846153846154	Phase 2	PLK inhibitor	BRD4|PLK1|PLK2|PLK3	not annotated		Broad Repurposing Hub	
BRD-K61662457	CAY-10594	13	9	6	-0.091615912500707	0.1956000030040741	-1.191006862509191	0.3543486003579757	1.5213918180461736	4.6065318046536845	0.3612384463732059	0.46811178153786825	0.8048867209111468	0.6923076923076923	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A83255679	BRD-A83255679	13	9	1	0.0880837700233134	0.0737500041723251	1.1450890103030742	0.3539864030015868	0.4062904155037933	4.601823239020629	0.09498846015104877	0.46811178153786825	0.8048867209111468	0.6923076923076923	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K14888893	minoxidil	13	6	3	0.013818942679166309	-0.07890631608911332	0.17964625482916202	0.34067735260804216	-0.4234007024682847	4.428805583904548	0.03900862943667633	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	KATP activator|Kir6 channel (KATP) activator|vasodilator	ABCC9|KCNJ1|KCNJ10|KCNJ11|KCNJ8|PTGS1	endocrinology	androgenetic alopecia	Broad Repurposing Hub	
BRD-K14696368	9-methyl-5H-6-thia-4,5-diaza-chrysene-6,6-dioxide	13	7	3	0.010429615769041774	0.016941693407118114	0.13558500499754306	0.33168036920916105	0.05485521270869572	4.311844799719093	0.0973841192630621	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K36927236	glibenclamide	13	6	6	0.013321433021930212	-0.08269568315253144	0.17317862928509276	0.3249796927923648	-0.43627928283342543	4.224736006300743	0.400161549448967	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	ATP-sensitive potassium channel blocker; NLRP3 inflammasome inhibitor reported	ABCC8|KCNJ11; NLRP3 pathway	endocrinology/inflammation		manual: drug label/innate-immunity literature	Biologically interesting for myeloid inflammasome biology, but the current THP1 target-gene score is close to neutral.
BRD-K04430056	7-nitroindazole	13	7	1	0.061309301413729304	0.010271303103122412	0.797020918378481	0.32111040680762615	0.08483223656630218	4.17443528849914	-0.11793783192451184	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	nitric oxide synthase inhibitor	NOS1|NOS2|NOS3	not annotated		Broad Repurposing Hub	
BRD-K05402890	BRD-K05402890	13	9	1	0.05084790130845461	0.0545401174722413	0.6610227170099099	0.3166966878942454	0.24759321091008488	4.11705694262519	-0.03118712741595048	0.46811178153786825	0.8048867209111468	0.6923076923076923	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K90735586	BRD-K90735586	13	8	3	0.040699508646622334	0.1709499955177307	0.5290936124060903	0.3130069105402882	1.410132873714145	4.069089837023746	0.19536153169778678	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K12683773	methyl-fasudil	13	8	2	0.0328193409086598	0.0533204063231591	0.4266514318125775	0.31103612181485996	0.45802806077367664	4.043469583593179	-0.009193397771853672	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A38030642	cyclosporin-a	13	6	3	0.08560566424806673	-0.03920544983132054	1.1128736352248676	0.3007487117109521	-0.33000931947926987	3.9097332522423773	-0.18740128439206344	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	calcineurin inhibitor	ABCB11|CAMLG|FPR1|PPIA|PPIF|PPP3CA|PPP3R2|SLC10A1|SLCO1B1|SLCO1B3	rheumatology|dermatology	rheumatoid arthritis|psoriasis	Broad Repurposing Hub	
BRD-K70642949	GSK-2334470	13	7	5	0.03430247362073587	0.14824760353928662	0.44593215706956635	0.29271294252753494	0.794905033872936	3.805268252857954	0.026019046512933876	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K67778494	BRD-K67778494	13	8	2	0.02672487571533144	0.1269649536350716	0.3474233842993087	0.2913486675697836	0.5242773499813351	3.787532678407187	0.03829293468823798	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K06593056	LE-135	13	6	3	0.035954724127303564	-0.21787600193655685	0.4674114136549464	0.2728295546718859	-0.8996770340903991	3.5467842107345167	-0.09079620270774916	0.46811178153786825	0.8048867209111468	0.46153846153846156	Preclinical	retinoid receptor agonist	RARB	not annotated		Broad Repurposing Hub	
BRD-K76205745	losartan	13	7	5	0.1127804874931983	0.004476120655478634	1.466146337411578	0.2636625457897716	0.03767745397073672	3.4276130952670307	-0.20216478865880233	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	angiotensin receptor antagonist	AGTR1	cardiology|nephrology	hypertension|diabetic nephropathy|hypertension	Broad Repurposing Hub	
BRD-K48692744	NU-1025	13	9	2	-0.0027907354592011826	0.0506728502902999	-0.036279560969615376	0.2494892494512907	0.4118127253705261	3.243360242866779	-0.011511686616219007	0.46811178153786825	0.8048867209111468	0.6923076923076923	Preclinical	PARP inhibitor	PARP1	not annotated		Broad Repurposing Hub	
BRD-K13049116	BMS-754807	13	7	2	0.009038930099097491	0.08416640737768799	0.11750609128826739	0.24572422478492514	0.6951430125189535	3.194414922204027	-0.0691393957688258	0.46811178153786825	0.8048867209111468	0.5384615384615384	Phase 2	IGF-1 inhibitor	AKT1|IGF1R	not annotated		Broad Repurposing Hub	
BRD-K33583600	isoliquiritigenin	13	7	3	0.053695553944362436	0.10088884353140949	0.6980422012767117	0.2333951390283531	0.5212897440371698	3.0341368073685904	-0.19292904780461237	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	guanylate cyclase activator	GABBR1	not annotated		Broad Repurposing Hub	
BRD-K82135108	elesclomol	13	8	3	0.019288702106111368	0.07242173407218751	0.25075312737944777	0.2299050246432716	0.5261175479010838	2.9887653203625306	-0.04186410628832304	0.46811178153786825	0.8048867209111468	0.6153846153846154	Phase 3	oxidative stress inducer	HSPA1A	not annotated		Broad Repurposing Hub	
BRD-K68185022	ursolic-acid	13	7	3	0.1508272376434059	0.029833557555811557	1.9607540893642765	0.22200234294827553	0.27008989853753557	2.886030458327582	-0.3290561861716784	0.46811178153786825	0.8048867209111468	0.5384615384615384	Phase 2/Phase 3	ATPase inhibitor|NFkB pathway inhibitor|STAT inhibitor	HSD11B1|PLA2G1B|PTPN1|PYGM	not annotated		Broad Repurposing Hub	
BRD-K54256913	MK-1775	13	7	3	0.06848114923067557	0.11110031941016901	0.8902549399987824	0.22077664142483133	0.9351796997668691	2.8700963385228073	-0.15881119668483734	0.46811178153786825	0.8048867209111468	0.5384615384615384	Phase 2	WEE1 kinase inhibitor	WEE1	not annotated		Broad Repurposing Hub	
BRD-K80527266	triacsin-c	13	8	3	0.015316874144423056	0.10716377068340095	0.19911936387749973	0.21819278919499957	0.44251217441772317	2.8365062595349944	0.08500208075229938	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K52075040	cerulenin	13	7	4	0.0737801027787776	0.1929021924734115	0.9591413361241088	0.1912370971001584	1.2089327164763624	2.4860822623020593	-0.4315084322140767	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	fatty acid synthase inhibitor	FASN	infectious disease	fungal infection	Broad Repurposing Hub	
BRD-K81473043	tanespimycin	13	6	4	0.052683707650703626	-0.0005413994809722233	0.6848881994591471	0.18952916019608881	-0.0036113619131306262	2.4638790825491546	-0.05062440840097577	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 3	HSP inhibitor	HSP90AA1	not annotated		Broad Repurposing Hub	
BRD-K66645150	BG-STK33-55	13	7	2	-0.023502660005365553	0.07195774127836085	-0.3055345800697522	0.18229349515086643	0.7012844483010737	2.3698154369612636	0.0024401750057362593	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K93176058	AC-55649	13	6	4	0.03171372416598729	-0.15355517008627695	0.41227841415783484	0.17765303229006568	-1.1155224407192332	2.3094894197708538	-0.042068498638960033	0.46811178153786825	0.8048867209111468	0.46153846153846156	Preclinical	retinoid receptor agonist	RARA|RARB	not annotated		Broad Repurposing Hub	
BRD-K15409150	penfluridol	13	8	7	0.29932181699090776	0.41888250360114276	3.891183620881801	0.17514915752787494	2.3943922033307214	2.276939047862374	-0.2881615563080861	0.46811178153786825	0.8048867209111468	0.6153846153846154	Launched	T-type calcium channel blocker	CACNA1G	neurology/psychiatry	schizophrenia	Broad Repurposing Hub	
BRD-A91699651	chloroquine	13	7	4	0.03234191013672146	0.06980111920276388	0.420444831777379	0.17471459732773964	0.6802664800378905	2.271289765260615	0.021534615411208217	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	antimalarial agent	MRGPRX1	infectious disease	malaria|amebiasis	Broad Repurposing Hub	
BRD-K38340366	MW-STK33-1C	13	8	3	-0.03188398329273571	0.1295527687564865	-0.4144917828055642	0.1736929167522666	0.5116664603381922	2.258007917779466	0.027379606904175426	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K30677119	PP-30	13	7	3	0.005049720767110368	0.004535709003290889	0.06564636997243478	0.1658454324871834	0.030255083943031665	2.155990622333384	0.2046711381811362	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A62025033	temsirolimus	13	7	3	0.12860305130303679	0.0275599211454391	1.6718396669394782	0.16131219696513474	0.21436317941056188	2.0970585605467518	-0.2421563737667524	0.46811178153786825	0.8048867209111468	0.5384615384615384	Launched	mTOR inhibitor	MTOR	oncology	renal cell carcinoma (RCC)	Broad Repurposing Hub	
BRD-K67868012	PI-103	13	5	4	-0.030199356253905865	-0.2117939780232599	-0.39259163130077623	0.1521314190325345	-0.6857640163648223	1.9777084474229483	0.09146302078778927	0.46811178153786825	0.8048867209111468	0.38461538461538464	Preclinical	mTOR inhibitor|PI3K inhibitor	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC	not annotated		Broad Repurposing Hub	
BRD-A19500257	geldanamycin	13	7	5	0.10262930340819641	0.28958607190062596	1.3341809443065533	0.13741476816136902	1.6401860258759697	1.7863919860977973	0.07675092036907491	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	HSP inhibitor	HSP90AA1	not annotated		Broad Repurposing Hub	
BRD-K32536677	AGK-2	13	7	3	0.014096198764116216	0.1161902768306579	0.1832505839335108	0.13033923936762642	0.99808705235594	1.6944101117791437	0.3047181310561987	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K87142802	veliparib	13	7	3	0.09200471791309016	0.014367225300854646	1.1960613328701721	0.10783274456864955	0.13006971818611818	1.4018256793924442	-0.18657691891376788	0.46811178153786825	0.8048867209111468	0.5384615384615384	Phase 3	PARP inhibitor	PARP1|PARP2	not annotated		Broad Repurposing Hub	
BRD-K25690923	4-iodo-6-phenylpyrimidine	13	7	3	-0.0426030903109802	0.0839897394180297	-0.5538401740427427	0.10193344047954221	0.653278631840098	1.3251347262340487	0.27831343847971696	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	macrophage migration inhibiting factor inhibitor	MIF	not annotated		Broad Repurposing Hub	
BRD-K45446451	JZL-184	13	4	3	0.034247696259760665	-0.10759899144855849	0.4452200513768887	0.09152817598525324	-0.6232599724534388	1.1898662878082922	-0.32023844982569033	0.46811178153786825	0.8048867209111468	0.3076923076923077	Preclinical	monoacylglucerol lipase inhibitor	MGLL	not annotated		Broad Repurposing Hub	
BRD-K08589866	linsitinib	13	6	2	0.02741322023178194	-0.0234240699896455	0.3563718630131652	0.07269818392999211	-0.15624838438929337	0.9450763910898974	0.07656576885626866	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 3	IGF-1 inhibitor	IGF1R|INSR|INSRR	not annotated		Broad Repurposing Hub	
BRD-A62182663	YK-4279	13	6	2	0.037989037052260435	-0.026151123255035873	0.4938574816793857	0.06971764532475842	-0.10798603241799026	0.9063293892218596	0.018300227677592852	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A81541225	oligomycin-a	13	8	4	0.02559096359949044	0.06212832123938911	0.33268252679337573	0.05564762825250667	0.6054890649734602	0.7234191672825867	0.1461807621213106	0.46811178153786825	0.8048867209111468	0.6153846153846154	Preclinical	ATP synthase inhibitor|ATPase inhibitor	ATP5A1	not annotated		Broad Repurposing Hub	
BRD-K41859756	NVP-AUY922	13	6	4	-0.027228889038361286	-0.14216944127113196	-0.3539755574986967	0.05264840900561323	-1.1967020086873976	0.684429317072972	-0.11482404516293451	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 2	HSP inhibitor	HSP90AA1|HSP90AB1	not annotated		Broad Repurposing Hub	
BRD-K02950022	BMS-299897	13	8	3	0.027496174518166182	0.044199988245964	0.35745026873616037	0.03601200656993363	0.19757724943988836	0.4681560854091371	-0.07026153688247384	0.46811178153786825	0.8048867209111468	0.6153846153846154	Phase 1	gamma secretase inhibitor	not annotated	not annotated		Broad Repurposing Hub	
BRD-K59019422	BRD-K59019422	13	8	2	0.008111031239150409	0.1702167574441882	0.1054434061089553	0.02856564819251271	0.8526143265637874	0.37135342650266523	-0.010472514881537495	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K59470558	BRD-K59470558	13	5	4	0.06579636037520992	-0.03161263207289111	0.8553526848777289	0.017129071431046992	-0.10235798836446791	0.2226779286036109	-0.1762115273338098	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K02407574	parbendazole	13	7	3	0.024748433532213412	0.03589400466639465	0.32172963591877435	0.011254566418054984	0.2964539810188148	0.1463093634347148	-0.2612919374727286	0.46811178153786825	0.8048867209111468	0.5384615384615384	Preclinical	tubulin polymerization inhibitor	TUBB	not annotated		Broad Repurposing Hub	
BRD-K41895714	AS-605240	13	6	6	-0.07814254316978872	-0.156458705663681	-1.0158530612072534	0.009530504348469129	-0.6993821026361444	0.12389655653009868	-0.02897686453965994	0.46811178153786825	0.8048867209111468	0.46153846153846156	Preclinical/tool	PI3K-gamma inhibitor	PIK3CG	inflammation/immunology		manual: PI3K-gamma inhibitor literature	Interesting for microglia because PI3K-gamma regulates myeloid inflammatory signaling; several strong protective-push genes despite mixed total score.
BRD-K79382620	TH02453-036-P1	13	7	3	0.042732756501650274	0.1580438017845153	0.5555258345214535	0.008635423876708997	0.7064676007116077	0.11226051039721696	-0.07375527463423516	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K58550667	FK-866	13	6	2	0.003243489147255346	-0.00022666581285944458	0.042165358914319495	0.0003680970115732626	-0.0016466446596784018	0.004785261150452413	-0.2004922957947621	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 2	niacinamide phosphoribosyltransferase inhibitor	NAMPT	not annotated		Broad Repurposing Hub	
BRD-K56851771	enzalutamide	13	4	1	-0.04470126800602165	-0.06310206288634317	-0.5811164840782814	-0.0031904845451549316	-0.20431706552625348	-0.04147629908701411	0.01543126914363641	0.46811178153786825	0.8048867209111468	0.3076923076923077	Launched	androgen receptor antagonist	AR	oncology	prostate cancer	Broad Repurposing Hub	
BRD-K15108141	gemcitabine	13	6	3	0.03270844961682039	-0.005624070540842186	0.42520984501866504	-0.004913930909868879	-0.04085682620111334	-0.06388110182829543	-0.023156128250635583	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	ribonucleotide reductase inhibitor	CMPK1|RRM1|RRM2|TYMS	oncology	ovarian cancer|breast cancer|non-small cell lung cancer (NSCLC)|pancreatic cancer	Broad Repurposing Hub	
BRD-K32405725	etomoxir	13	6	4	-0.1273258780252559	-0.12371827606199319	-1.655236414328327	-0.0049642864486427055	-1.0218078424027406	-0.06453572383235517	0.16206152622516334	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 2	carnitine palmitoyltransferase inhibitor	CPT1A	not annotated		Broad Repurposing Hub	
BRD-K41260949	valproic-acid	13	6	2	0.009752064912183979	-0.052494347494857534	0.12677684385839172	-0.013956988773343025	-0.21676530889545365	-0.18144085405345933	-0.17844999653215593	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	benzodiazepine receptor agonist|HDAC inhibitor	ABAT|ACADSB|ALDH5A1|HDAC1|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1A|SCN1B|SCN2A|SCN2B|SCN3A|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A	neurology/psychiatry	epilepsy|seizures|seizures	Broad Repurposing Hub	
BRD-K46625679	MW-STK33-97	13	6	2	-0.017014337302794	-0.06425556772390469	-0.22118638493632198	-0.015497148068626206	-0.20805197866063715	-0.20146292489214068	-0.040807370571061395	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A67373739	AICA-ribonucleotide	13	7	2	0.02209382006965336	0.03265892961020237	0.28721966090549367	-0.03474333828319532	0.21784877648220358	-0.4516633976815392	0.10689999507023738	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K20285085	fostamatinib	13	6	1	0.007283774266948373	-0.0288132101634431	0.09468906547032885	-0.0476324635911406	-0.25093114180331744	-0.6192220266848278	0.012829386844084812	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	SYK inhibitor	SYK	hematology	chronic immune thrombocytopenia (ITP)	Broad Repurposing Hub	
BRD-M86331534	pyrvinium-pamoate	13	6	4	0.08182154377981266	-0.14055853697880666	1.0636800691375645	-0.05315935521032026	-0.47974934860888563	-0.6910716177341634	-0.22213392504132712	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	androgen receptor antagonist	AR	infectious disease	pinworm	Broad Repurposing Hub	
BRD-K49010888	BRD-K49010888	13	6	1	-0.037034233948197604	-0.036160229789379175	-0.48144504132656885	-0.05789909427229593	-0.3149155438581288	-0.752688225539847	0.031783827916324996	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K49456190	prima-1-met	13	7	4	0.01896622873044191	0.23245943022182397	0.24656097349574485	-0.06603087546229602	1.731990111930025	-0.8584013810098483	0.017675149899262683	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K34581968	BMS-536924	13	8	2	0.06692970764214773	0.0437201261520385	0.8700861993479204	-0.07554217007760386	0.340058492791907	-0.9820482110088502	-0.17552384046407846	0.46811178153786825	0.8048867209111468	0.6153846153846154	Preclinical	IGF-1 inhibitor	AKT1|CCNE1|CDK2|CYP3A4|ERBB2|IGF1R|KDR|LCK|MAPK1|MET|PDGFRA|PDGFRB	not annotated		Broad Repurposing Hub	
BRD-K69885235	MW-STK33-100	13	5	1	-0.037579855881664535	-0.00944601857029867	-0.48853812646163897	-0.08159437556070431	-0.08621065029178135	-1.060726882289156	-0.058149021835281284	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K21614065	BRD-K21614065	13	5	3	-0.08016812327745693	-0.03780983094644963	-1.04218560260694	-0.09208747394626508	-0.3684863638655029	-1.197137161301446	-0.06376538855525163	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K52904470	BRD-K52904470	13	7	5	0.032316018896941606	0.0236809849739074	0.42010824566024085	-0.09407755010262943	0.1058557719322286	-1.2230081513341826	-0.049293611198663684	0.46811178153786825	0.8048867209111468	0.5384615384615384	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K98548675	parthenolide	13	6	3	-0.02919682366087417	-0.061719852765692196	-0.37955870759136423	-0.09605544271868748	-0.5375115455228774	-1.2487207553429371	-0.0016615333465429454	0.46811178153786825	0.8048867209111468	0.46153846153846156	Phase 1	NFkB pathway inhibitor	not annotated	not annotated		Broad Repurposing Hub	
BRD-A58048407	nimodipine	13	6	1	0.011615518913025754	-0.0384042337536811	0.1510017458693348	-0.09738858201887651	-0.1716697938848816	-1.2660515662453946	0.12347206530662681	0.46811178153786825	0.8048867209111468	0.46153846153846156	Launched	calcium channel blocker	CFTR|NR3C2	hematology	hemorrhage	Broad Repurposing Hub	
BRD-K74236984	UNC-0321	13	8	1	-0.03936552499007168	0.017956260293134255	-0.5117518248709318	-0.0988834270012545	0.1563791355532639	-1.2854845510163087	0.2228447049856186	0.46811178153786825	0.8048867209111468	0.6153846153846154	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K52836380	AZD-7545	13	5	3	0.0669171311704738	-0.11180968170037654	0.8699227052161596	-0.12136092279649754	-0.9085655252920131	-1.577691996354468	-0.27183462335513187	0.46811178153786825	0.8048867209111468	0.38461538461538464	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K73397362	purmorphamine	13	6	2	-0.041865233205339115	-0.0035922491988160505	-0.5442480316694085	-0.12704080167402615	-0.03500927701171825	-1.6515304217623399	0.06202909636955996	0.46811178153786825	0.8048867209111468	0.46153846153846156	Preclinical	smoothened receptor agonist	SMO	not annotated		Broad Repurposing Hub	
BRD-K59962020	CHEMBL-374350	13	6	1	0.05119654143073829	-0.04092884988532678	0.6655550385995977	-0.14855925566041972	-0.35158324992978895	-1.9312703235854563	0.02665819972753523	0.46811178153786825	0.8048867209111468	0.46153846153846156	not annotated	not annotated	not annotated	not annotated		not annotated	
