pert_id	pert_iname	gene_name	mean_z	median_z	n_signatures	observed_release
BRD-K97045029	pranlukast	RHOH	0.1202916639546553	0.0406250022351741	12	CMap2020
BRD-K97045029	pranlukast	USP6NL	0.0617708365122477	0.2127000018954277	12	CMap2020
BRD-K97045029	pranlukast	ZYX	-0.4325916568438212	-0.2373249977827072	12	CMap2020
BRD-K31447894	pravastatin	BIN1	-0.2850083392113447	-0.186499997973442	12	CMap2020
BRD-K31447894	pravastatin	CASP2	-0.2905749939382076	-0.2686250060796737	12	CMap2020
BRD-K31447894	pravastatin	CASS4	0.0305500005682309	0.1109499968588352	12	CMap2020
BRD-K31447894	pravastatin	CTSH	0.2231500055640936	0.3375000059604645	12	CMap2020
BRD-K31447894	pravastatin	EPHA1	0.0936916743715604	0.0441499799489975	12	CMap2020
BRD-K31447894	pravastatin	GSTK1	-0.3335874912639459	-0.1664749979972839	12	CMap2020
BRD-K31447894	pravastatin	PICALM	-0.1056125139196713	0.0107500106096267	12	CMap2020
BRD-K31447894	pravastatin	PLEKHA1	0.0724000047581891	0.0595250129699707	12	CMap2020
BRD-K31447894	pravastatin	PSMC3	0.4355249889194965	0.4143750071525574	12	CMap2020
BRD-K31447894	pravastatin	RABEP1	0.2430291647712389	0.2975499927997589	12	CMap2020
BRD-K31447894	pravastatin	RHOH	-0.3477250058203935	-0.3288999795913696	12	CMap2020
BRD-K31447894	pravastatin	USP6NL	-0.4225500021129846	-0.3195250034332275	12	CMap2020
BRD-K31447894	pravastatin	ZYX	-0.1423416696488857	-0.1247499957680702	12	CMap2020
BRD-K49111258	prazosin	BIN1	-0.5222374970714251	-0.5953499972820282	12	CMap2020
BRD-K49111258	prazosin	CASP2	0.0247500020389755	0.1001249942928552	12	CMap2020
BRD-K49111258	prazosin	CASS4	0.2103833189855019	0.1241999976336956	12	CMap2020
BRD-K49111258	prazosin	CTSH	-0.3006666737298171	-0.228549987077713	12	CMap2020
BRD-K49111258	prazosin	EPHA1	-0.0400416664779186	-0.0244749933481216	12	CMap2020
BRD-K49111258	prazosin	GSTK1	0.1533416646222273	0.043674997985363	12	CMap2020
BRD-K49111258	prazosin	PICALM	0.2240874965985616	0.1191749945282936	12	CMap2020
BRD-K49111258	prazosin	PLEKHA1	0.1434583316246668	0.2151999771595001	12	CMap2020
BRD-K49111258	prazosin	PSMC3	0.3530208443601926	0.549900010228157	12	CMap2020
BRD-K49111258	prazosin	RABEP1	-0.0772666760409871	-0.0025749988853931	12	CMap2020
BRD-K49111258	prazosin	RHOH	-0.3556208362181981	-0.4534749984741211	12	CMap2020
BRD-K49111258	prazosin	USP6NL	-0.1203541637708743	-0.2828000038862228	12	CMap2020
BRD-K49111258	prazosin	ZYX	0.2261166547735532	0.36039999127388	12	CMap2020
BRD-A62525898	prednisone	BIN1	-0.0718833394348621	-0.3033500015735626	12	CMap2020
BRD-A62525898	prednisone	CASP2	0.4959500067246457	0.4919999837875366	12	CMap2020
BRD-A62525898	prednisone	CASS4	0.0505749927833676	0.123124998062849	12	CMap2020
BRD-A62525898	prednisone	CTSH	0.1966375003879269	0.1194750014692545	12	CMap2020
BRD-A62525898	prednisone	EPHA1	0.0530000006159146	-0.0193500071763992	12	CMap2020
BRD-A62525898	prednisone	GSTK1	-0.2782541625201702	-0.2865749970078468	12	CMap2020
BRD-A62525898	prednisone	PICALM	-0.2333125000198682	-0.4140500128269195	12	CMap2020
BRD-A62525898	prednisone	PLEKHA1	-0.2828624932250629	-0.2771250009536743	12	CMap2020
BRD-A62525898	prednisone	PSMC3	0.4513291574936981	0.4018999934196472	12	CMap2020
BRD-A62525898	prednisone	RABEP1	-0.5438625092307726	-0.4739499986171722	12	CMap2020
BRD-A62525898	prednisone	RHOH	-0.0466708273937304	-0.0786000005900859	12	CMap2020
BRD-A62525898	prednisone	USP6NL	-0.5268666638682286	-0.2206750065088272	12	CMap2020
BRD-A62525898	prednisone	ZYX	0.160749988630414	0.3314500004053116	12	CMap2020
BRD-K46290096	preladenant	BIN1	-0.4775124949713548	-0.4526750296354294	12	CMap2020
BRD-K46290096	preladenant	CASP2	0.8816999631623427	0.2829249948263168	12	CMap2020
BRD-K46290096	preladenant	CASS4	0.5098166552682718	0.297525018453598	12	CMap2020
BRD-K46290096	preladenant	CTSH	0.0377875007688999	0.2382749915122985	12	CMap2020
BRD-K46290096	preladenant	EPHA1	0.0581833285590012	0.097750000655651	12	CMap2020
BRD-K46290096	preladenant	GSTK1	-0.1853916719555854	-0.2451750189065933	12	CMap2020
BRD-K46290096	preladenant	PICALM	0.1433500088751316	0.0235249996185302	12	CMap2020
BRD-K46290096	preladenant	PLEKHA1	-0.1259708280364672	-0.0560749918222427	12	CMap2020
BRD-K46290096	preladenant	PSMC3	0.158454159895579	0.0874750018119812	12	CMap2020
BRD-K46290096	preladenant	RABEP1	0.6393458396196365	0.729750007390976	12	CMap2020
BRD-K46290096	preladenant	RHOH	0.3104916488130887	0.2402500063180923	12	CMap2020
BRD-K46290096	preladenant	USP6NL	-0.1756791745622953	-0.1120500043034553	12	CMap2020
BRD-K46290096	preladenant	ZYX	-0.4324458427727222	-0.3392250090837478	12	CMap2020
BRD-K49456190	prima-1-met	BIN1	0.4659500122070312	0.4659500122070312	1	CMap2020
BRD-K49456190	prima-1-met	CASP2	-0.3757500052452087	-0.3757500052452087	1	CMap2020
BRD-K49456190	prima-1-met	CASS4	0.3499000072479248	0.3499000072479248	1	CMap2020
BRD-K49456190	prima-1-met	CTSH	0.0282000005245208	0.0282000005245208	1	CMap2020
BRD-K49456190	prima-1-met	EPHA1	1.1273000240325928	1.1273000240325928	1	CMap2020
BRD-K49456190	prima-1-met	GSTK1	0.0285000205039978	0.0285000205039978	1	CMap2020
BRD-K49456190	prima-1-met	PICALM	-1.4915000200271606	-1.4915000200271606	1	CMap2020
BRD-K49456190	prima-1-met	PLEKHA1	0.5541499853134155	0.5541499853134155	1	CMap2020
BRD-K49456190	prima-1-met	PSMC3	-0.0632500052452087	-0.0632500052452087	1	CMap2020
BRD-K49456190	prima-1-met	RABEP1	0.4510999619960785	0.4510999619960785	1	CMap2020
BRD-K49456190	prima-1-met	RHOH	0.2921500205993652	0.2921500205993652	1	CMap2020
BRD-K49456190	prima-1-met	USP6NL	-0.112649992108345	-0.112649992108345	1	CMap2020
BRD-K49456190	prima-1-met	ZYX	0.0997499823570251	0.0997499823570251	1	CMap2020
BRD-A55913614	primaquine	BIN1	0.2192750026782353	0.1421000063419342	6	CMap2020
BRD-A55913614	primaquine	CASP2	0.0446666727463404	0.2568000108003616	6	CMap2020
BRD-A55913614	primaquine	CASS4	0.1498750053967038	-0.0367249986156821	6	CMap2020
BRD-A55913614	primaquine	CTSH	-0.5496916597088178	-0.5761000066995621	6	CMap2020
BRD-A55913614	primaquine	EPHA1	0.2663666754961014	0.1382750123739242	6	CMap2020
BRD-A55913614	primaquine	GSTK1	-0.224558329830567	-0.179949976503849	6	CMap2020
BRD-A55913614	primaquine	PICALM	-0.4049666623274485	-0.4446000158786773	6	CMap2020
BRD-A55913614	primaquine	PLEKHA1	-0.3558249846100807	-0.1061999946832656	6	CMap2020
BRD-A55913614	primaquine	PSMC3	0.5300749987363815	0.6472249925136566	6	CMap2020
BRD-A55913614	primaquine	RABEP1	-0.068758338689804	-0.2623250037431717	6	CMap2020
BRD-A55913614	primaquine	RHOH	0.6192916383345922	0.4845999926328659	6	CMap2020
BRD-A55913614	primaquine	USP6NL	0.7249749998251597	0.8008750081062317	6	CMap2020
BRD-A55913614	primaquine	ZYX	-0.3443750031292438	-0.3484750092029571	6	CMap2020
BRD-K95237249	probenecid	BIN1	0.6890041744336486	0.3059000223875046	12	CMap2020
BRD-K95237249	probenecid	CASP2	0.4925999914606412	0.4673250168561935	12	CMap2020
BRD-K95237249	probenecid	CASS4	0.2864208283523718	0.3837999925017357	12	CMap2020
BRD-K95237249	probenecid	CTSH	-0.1230999967083334	0.0015000011771917	12	CMap2020
BRD-K95237249	probenecid	EPHA1	-0.3062083348631859	-0.1507249996066093	12	CMap2020
BRD-K95237249	probenecid	GSTK1	-0.2357374926408132	-0.3059249967336654	12	CMap2020
BRD-K95237249	probenecid	PICALM	0.1299541616657128	-0.0509750028140842	12	CMap2020
BRD-K95237249	probenecid	PLEKHA1	0.086387508859237	-0.2785500064492225	12	CMap2020
BRD-K95237249	probenecid	PSMC3	-0.3894291631877422	-0.3577499985694885	12	CMap2020
BRD-K95237249	probenecid	RABEP1	0.1047750102976958	-0.1286249980330467	12	CMap2020
BRD-K95237249	probenecid	RHOH	-0.3002916599313418	-0.1424750015139579	12	CMap2020
BRD-K95237249	probenecid	USP6NL	0.7669708350052437	0.5794000029563904	12	CMap2020
BRD-K95237249	probenecid	ZYX	-0.0749208285657611	0.0708000138401985	12	CMap2020
BRD-K72029282	probucol	BIN1	0.1754333240290483	0.4865499883890152	12	CMap2020
BRD-K72029282	probucol	CASP2	0.380495835095644	0.1791249960660934	12	CMap2020
BRD-K72029282	probucol	CASS4	0.0528874918818473	0.1455999985337257	12	CMap2020
BRD-K72029282	probucol	CTSH	0.0938208277026812	0.2571000009775162	12	CMap2020
BRD-K72029282	probucol	EPHA1	0.2942249889795978	0.4432750046253204	12	CMap2020
BRD-K72029282	probucol	GSTK1	-0.0107375010848045	0.2325749695301056	12	CMap2020
BRD-K72029282	probucol	PICALM	0.1623416476262112	0.0348999993875622	12	CMap2020
BRD-K72029282	probucol	PLEKHA1	-0.1955041550875952	-0.2033000071533024	12	CMap2020
BRD-K72029282	probucol	PSMC3	-0.3269583346943061	-0.2260999977588653	12	CMap2020
BRD-K72029282	probucol	RABEP1	0.0489624937375386	0.3128249943256378	12	CMap2020
BRD-K72029282	probucol	RHOH	-0.0590458220491806	-0.2062999978661537	12	CMap2020
BRD-K72029282	probucol	USP6NL	0.4631583442290624	0.530299961566925	12	CMap2020
BRD-K72029282	probucol	ZYX	-0.1052166658143202	-0.1756000146269798	12	CMap2020
BRD-K75089421	procainamide	BIN1	0.1946249902248382	0.1725249886512756	12	CMap2020
BRD-K75089421	procainamide	CASP2	0.152662510673205	-0.3426750004291534	12	CMap2020
BRD-K75089421	procainamide	CASS4	0.2444624888400236	0.2451499924063682	12	CMap2020
BRD-K75089421	procainamide	CTSH	-0.062887504696846	-0.1111499890685081	12	CMap2020
BRD-K75089421	procainamide	EPHA1	0.5324041750282049	0.4388750120997429	12	CMap2020
BRD-K75089421	procainamide	GSTK1	-0.1170750148594379	0.0299750044941902	12	CMap2020
BRD-K75089421	procainamide	PICALM	0.1205583289265632	-0.0134000033140182	12	CMap2020
BRD-K75089421	procainamide	PLEKHA1	-0.1345125064253807	-0.3123999834060669	12	CMap2020
BRD-K75089421	procainamide	PSMC3	-0.5392708424478769	-0.5257500112056732	12	CMap2020
BRD-K75089421	procainamide	RABEP1	-0.0127124985059102	0.0123250037431716	12	CMap2020
BRD-K75089421	procainamide	RHOH	-0.4672125016028682	-0.198574997484684	12	CMap2020
BRD-K75089421	procainamide	USP6NL	0.1952041716625293	0.3122500032186508	12	CMap2020
BRD-K75089421	procainamide	ZYX	0.104645828406016	0.2472999840974807	12	CMap2020
BRD-A67479912	progesterone	BIN1	0.2992874882183969	0.1211500018835067	12	CMap2020
BRD-A67479912	progesterone	CASP2	-0.2950249972442786	-0.3201500028371811	12	CMap2020
BRD-A67479912	progesterone	CASS4	0.6734874974936247	0.5261499881744385	12	CMap2020
BRD-A67479912	progesterone	CTSH	-0.2605083187421163	-0.2335000038146972	12	CMap2020
BRD-A67479912	progesterone	EPHA1	0.2555166619519393	0.2194750010967254	12	CMap2020
BRD-A67479912	progesterone	GSTK1	0.3359416574239731	0.3896999955177307	12	CMap2020
BRD-A67479912	progesterone	PICALM	-0.0505291682978471	-0.1232250109314918	12	CMap2020
BRD-A67479912	progesterone	PLEKHA1	0.3338583415995041	0.4185750037431717	12	CMap2020
BRD-A67479912	progesterone	PSMC3	0.0395875057826439	0.3824000060558319	12	CMap2020
BRD-A67479912	progesterone	RABEP1	0.0258458245856066	0.1187250018119812	12	CMap2020
BRD-A67479912	progesterone	RHOH	0.3832124994757275	0.2274250090122223	12	CMap2020
BRD-A67479912	progesterone	USP6NL	-0.2508833321432273	0.0573499947786331	12	CMap2020
BRD-A67479912	progesterone	ZYX	-0.265170839925607	-0.3008999973535537	12	CMap2020
BRD-A44863528	proglumide	BIN1	-0.8102874954541525	-0.86039999127388	12	CMap2020
BRD-A44863528	proglumide	CASP2	0.3762208384772141	0.2243749871850013	12	CMap2020
BRD-A44863528	proglumide	CASS4	0.6395624931901693	0.6068499982357025	12	CMap2020
BRD-A44863528	proglumide	CTSH	-0.2494291805972655	-0.1385999843478202	12	CMap2020
BRD-A44863528	proglumide	EPHA1	0.2820541597902775	0.2788749933242798	12	CMap2020
BRD-A44863528	proglumide	GSTK1	-0.3817166623969872	-0.5491499900817871	12	CMap2020
BRD-A44863528	proglumide	PICALM	-0.2757333392898242	-0.3390750139951706	12	CMap2020
BRD-A44863528	proglumide	PLEKHA1	0.0362333307663599	-0.0522749945521354	12	CMap2020
BRD-A44863528	proglumide	PSMC3	-0.0027666611907382	-0.0945749953389167	12	CMap2020
BRD-A44863528	proglumide	RABEP1	0.5091166620453199	0.5740750133991241	12	CMap2020
BRD-A44863528	proglumide	RHOH	0.4652083267768224	0.4139499962329864	12	CMap2020
BRD-A44863528	proglumide	USP6NL	-0.1695958276589711	-0.0843499973416328	12	CMap2020
BRD-A44863528	proglumide	ZYX	-0.3011791619161765	-0.0915750041604042	12	CMap2020
BRD-K06980535	promazine	BIN1	-1.503600001335144	-1.503600001335144	1	CMap2020
BRD-K06980535	promazine	CASP2	5.55679988861084	5.55679988861084	1	CMap2020
BRD-K06980535	promazine	CASS4	4.57795000076294	4.57795000076294	1	CMap2020
BRD-K06980535	promazine	CTSH	-0.4265000224113464	-0.4265000224113464	1	CMap2020
BRD-K06980535	promazine	EPHA1	3.734549999237061	3.734549999237061	1	CMap2020
BRD-K06980535	promazine	GSTK1	-1.6538000106811523	-1.6538000106811523	1	CMap2020
BRD-K06980535	promazine	PICALM	0.3495000004768371	0.3495000004768371	1	CMap2020
BRD-K06980535	promazine	PLEKHA1	-2.9778499603271484	-2.9778499603271484	1	CMap2020
BRD-K06980535	promazine	PSMC3	-0.4245499968528747	-0.4245499968528747	1	CMap2020
BRD-K06980535	promazine	RABEP1	4.075150012969971	4.075150012969971	1	CMap2020
BRD-K06980535	promazine	RHOH	1.7093499898910522	1.7093499898910522	1	CMap2020
BRD-K06980535	promazine	USP6NL	0.9670999646186828	0.9670999646186828	1	CMap2020
BRD-K06980535	promazine	ZYX	-5.172849655151367	-5.172849655151367	1	CMap2020
BRD-A46335897	promethazine	BIN1	-0.0665000081062316	-0.0665000081062316	1	CMap2020
BRD-A46335897	promethazine	CASP2	0.6255499720573425	0.6255499720573425	1	CMap2020
BRD-A46335897	promethazine	CASS4	0.5624499320983887	0.5624499320983887	1	CMap2020
BRD-A46335897	promethazine	CTSH	-0.0634000152349472	-0.0634000152349472	1	CMap2020
BRD-A46335897	promethazine	EPHA1	0.6079500317573547	0.6079500317573547	1	CMap2020
BRD-A46335897	promethazine	GSTK1	1.6984999179840088	1.6984999179840088	1	CMap2020
BRD-A46335897	promethazine	PICALM	-0.131300002336502	-0.131300002336502	1	CMap2020
BRD-A46335897	promethazine	PLEKHA1	-0.5009999871253967	-0.5009999871253967	1	CMap2020
BRD-A46335897	promethazine	PSMC3	0.7130500078201294	0.7130500078201294	1	CMap2020
BRD-A46335897	promethazine	RABEP1	-0.9719000458717346	-0.9719000458717346	1	CMap2020
BRD-A46335897	promethazine	RHOH	-0.555150032043457	-0.555150032043457	1	CMap2020
BRD-A46335897	promethazine	USP6NL	1.2013499736785889	1.2013499736785889	1	CMap2020
BRD-A46335897	promethazine	ZYX	0.1692500114440918	0.1692500114440918	1	CMap2020
BRD-K59273480	propentofylline	BIN1	0.1424583320816358	0.2123250067234039	6	CMap2020
BRD-K59273480	propentofylline	CASP2	0.5626083339254061	0.496674969792366	6	CMap2020
BRD-K59273480	propentofylline	CASS4	-0.4125083486239115	-0.4234500229358673	6	CMap2020
BRD-K59273480	propentofylline	CTSH	-0.2019083201885223	-0.1726499795913696	6	CMap2020
BRD-K59273480	propentofylline	EPHA1	-0.1008249993125597	-0.1523750051856041	6	CMap2020
BRD-K59273480	propentofylline	GSTK1	0.1928833238780498	0.1468499936163425	6	CMap2020
BRD-K59273480	propentofylline	PICALM	0.0704333434502283	0.3200250118970871	6	CMap2020
BRD-K59273480	propentofylline	PLEKHA1	0.2044333480298519	0.0569250024855136	6	CMap2020
BRD-K59273480	propentofylline	PSMC3	0.0055750062068303	-0.1133499890565872	6	CMap2020
BRD-K59273480	propentofylline	RABEP1	0.0354583362738291	0.1876499950885772	6	CMap2020
BRD-K59273480	propentofylline	RHOH	-0.4122250018020471	-0.4874250143766403	6	CMap2020
BRD-K59273480	propentofylline	USP6NL	-0.0790250202020009	-0.091399997472763	6	CMap2020
BRD-K59273480	propentofylline	ZYX	0.4554166570305824	0.4532749950885772	6	CMap2020
BRD-K04010869	prostaglandin-a1	BIN1	-0.1675000190734863	-0.1675000190734863	1	CMap2020
BRD-K04010869	prostaglandin-a1	CASP2	3.0559000968933105	3.0559000968933105	1	CMap2020
BRD-K04010869	prostaglandin-a1	CASS4	3.4922499656677246	3.4922499656677246	1	CMap2020
BRD-K04010869	prostaglandin-a1	CTSH	0.0087999999523162	0.0087999999523162	1	CMap2020
BRD-K04010869	prostaglandin-a1	EPHA1	3.0194499492645264	3.0194499492645264	1	CMap2020
BRD-K04010869	prostaglandin-a1	GSTK1	-3.3018500804901123	-3.3018500804901123	1	CMap2020
BRD-K04010869	prostaglandin-a1	PICALM	-0.8566500544548035	-0.8566500544548035	1	CMap2020
BRD-K04010869	prostaglandin-a1	PLEKHA1	-0.8033999800682068	-0.8033999800682068	1	CMap2020
BRD-K04010869	prostaglandin-a1	PSMC3	-1.492050051689148	-1.492050051689148	1	CMap2020
BRD-K04010869	prostaglandin-a1	RABEP1	2.069350004196167	2.069350004196167	1	CMap2020
BRD-K04010869	prostaglandin-a1	RHOH	1.2871500253677368	1.2871500253677368	1	CMap2020
BRD-K04010869	prostaglandin-a1	USP6NL	-0.0038500130176544	-0.0038500130176544	1	CMap2020
BRD-K04010869	prostaglandin-a1	ZYX	-2.1931498050689697	-2.1931498050689697	1	CMap2020
BRD-K42098891	protriptyline	BIN1	0.1490129741529623	0.043100006878376	12	CMap2020
BRD-K42098891	protriptyline	CASP2	-0.002176284790039	-0.1406415104866027	12	CMap2020
BRD-K42098891	protriptyline	CASS4	0.0260139778256416	-0.02862498909235	12	CMap2020
BRD-K42098891	protriptyline	CTSH	-0.0586756461610396	-0.1403339020907879	12	CMap2020
BRD-K42098891	protriptyline	EPHA1	-0.1405960495273272	-0.0223352462053298	12	CMap2020
BRD-K42098891	protriptyline	GSTK1	0.0998284555971622	0.2369000017642974	12	CMap2020
BRD-K42098891	protriptyline	PICALM	-0.2857702970504761	-0.373186856508255	12	CMap2020
BRD-K42098891	protriptyline	PLEKHA1	-0.0971952577431996	-0.1413191854953766	12	CMap2020
BRD-K42098891	protriptyline	PSMC3	0.348699901252985	0.2949419990181923	12	CMap2020
BRD-K42098891	protriptyline	RABEP1	0.1305658196409543	0.2585877776145935	12	CMap2020
BRD-K42098891	protriptyline	RHOH	-0.406372615446647	-0.4279750287532806	12	CMap2020
BRD-K42098891	protriptyline	USP6NL	-0.1272587527831395	-0.1675640940666198	12	CMap2020
BRD-K42098891	protriptyline	ZYX	0.0409601218998432	0.2324044182896614	12	CMap2020
BRD-K73397362	purmorphamine	BIN1	0.7645500302314758	0.7645500302314758	1	CMap2020
BRD-K73397362	purmorphamine	CASP2	-0.0804999992251396	-0.0804999992251396	1	CMap2020
BRD-K73397362	purmorphamine	CASS4	-0.3679499924182892	-0.3679499924182892	1	CMap2020
BRD-K73397362	purmorphamine	CTSH	0.0732000023126602	0.0732000023126602	1	CMap2020
BRD-K73397362	purmorphamine	EPHA1	0.981950044631958	0.981950044631958	1	CMap2020
BRD-K73397362	purmorphamine	GSTK1	-0.0915999859571456	-0.0915999859571456	1	CMap2020
BRD-K73397362	purmorphamine	PICALM	-0.0837000086903572	-0.0837000086903572	1	CMap2020
BRD-K73397362	purmorphamine	PLEKHA1	-0.1182499974966049	-0.1182499974966049	1	CMap2020
BRD-K73397362	purmorphamine	PSMC3	-0.4117499887943268	-0.4117499887943268	1	CMap2020
BRD-K73397362	purmorphamine	RABEP1	-0.0113499984145164	-0.0113499984145164	1	CMap2020
BRD-K73397362	purmorphamine	RHOH	1.1901999711990356	1.1901999711990356	1	CMap2020
BRD-K73397362	purmorphamine	USP6NL	0.4630500078201294	0.4630500078201294	1	CMap2020
BRD-K73397362	purmorphamine	ZYX	0.0409000068902969	0.0409000068902969	1	CMap2020
BRD-K61693562	pyrazinoylguanidine	BIN1	0.3758666763703028	0.1570250019431114	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	CASP2	0.5579999815672636	0.0631749965250492	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	CASS4	-0.495337501168251	-0.4812749773263931	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	CTSH	-0.2650083266198635	-0.30969999730587	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	EPHA1	-0.2939500108671685	-0.3537250012159347	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	GSTK1	0.1482874900102615	0.2348999977111816	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	PICALM	-0.0041333387295405	-0.0131749808788299	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	PLEKHA1	0.0036500046650568	0.1363750100135803	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	PSMC3	0.1870916734139124	0.1398250013589859	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	RABEP1	0.2730958346898357	0.2152000069618225	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	RHOH	0.2574958348025878	0.207175001502037	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	USP6NL	0.1122083229323228	0.0541749969124794	12	CMap2020
BRD-K61693562	pyrazinoylguanidine	ZYX	-0.0459458294014136	0.1339999958872795	12	CMap2020
BRD-K01567962	pyrazolanthrone	BIN1	-0.2530583242575328	-0.3771000206470489	6	CMap2020
BRD-K01567962	pyrazolanthrone	CASP2	-0.1513333215067784	0.0142250005155801	6	CMap2020
BRD-K01567962	pyrazolanthrone	CASS4	0.2392250051101049	0.1679499968886375	6	CMap2020
BRD-K01567962	pyrazolanthrone	CTSH	-0.276675005753835	-0.2908000126481056	6	CMap2020
BRD-K01567962	pyrazolanthrone	EPHA1	0.1289166708787282	-0.0754999965429306	6	CMap2020
BRD-K01567962	pyrazolanthrone	GSTK1	0.5631333390871683	0.5838249921798706	6	CMap2020
BRD-K01567962	pyrazolanthrone	PICALM	0.0982166727383931	0.0193750262260437	6	CMap2020
BRD-K01567962	pyrazolanthrone	PLEKHA1	0.1912833402554194	0.1961999982595443	6	CMap2020
BRD-K01567962	pyrazolanthrone	PSMC3	0.8503333280483881	1.2408499717712402	6	CMap2020
BRD-K01567962	pyrazolanthrone	RABEP1	0.6274000008900961	0.6344749927520752	6	CMap2020
BRD-K01567962	pyrazolanthrone	RHOH	0.044441670179367	-0.1144749969244003	6	CMap2020
BRD-K01567962	pyrazolanthrone	USP6NL	-0.3646166672309239	-0.5522250235080719	6	CMap2020
BRD-K01567962	pyrazolanthrone	ZYX	-0.2233249793450037	-0.2969499975442886	6	CMap2020
BRD-K88429204	pyrimethamine	BIN1	-0.6422250072161356	-0.6617999970912933	12	CMap2020
BRD-K88429204	pyrimethamine	CASP2	1.4681083496349554	0.4327500015497207	12	CMap2020
BRD-K88429204	pyrimethamine	CASS4	-0.4233333383065958	-0.0324999997392296	12	CMap2020
BRD-K88429204	pyrimethamine	CTSH	-0.4222833539048831	-0.4177500009536743	12	CMap2020
BRD-K88429204	pyrimethamine	EPHA1	0.3204583286618193	0.3598500099033117	12	CMap2020
BRD-K88429204	pyrimethamine	GSTK1	0.4027250098685423	0.5573000013828278	12	CMap2020
BRD-K88429204	pyrimethamine	PICALM	0.1646416634321212	-0.0363499969244003	12	CMap2020
BRD-K88429204	pyrimethamine	PLEKHA1	-0.1974500082433223	-0.3965000063180923	12	CMap2020
BRD-K88429204	pyrimethamine	PSMC3	-0.3872583458820979	-0.5596999824047089	12	CMap2020
BRD-K88429204	pyrimethamine	RABEP1	-0.0590666662901639	0.1431499980390072	12	CMap2020
BRD-K88429204	pyrimethamine	RHOH	0.4573916650066773	0.4703000038862228	12	CMap2020
BRD-K88429204	pyrimethamine	USP6NL	0.539975005822877	0.7691500186920166	12	CMap2020
BRD-K88429204	pyrimethamine	ZYX	0.0226833293151382	-0.0591499988368013	12	CMap2020
BRD-M86331534	pyrvinium-pamoate	BIN1	0.5286999940872192	0.5286999940872192	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	CASP2	-0.9623500108718872	-0.9623500108718872	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	CASS4	1.33240008354187	1.33240008354187	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	CTSH	-0.873199999332428	-0.873199999332428	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	EPHA1	0.4239000082015991	0.4239000082015991	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	GSTK1	-0.8370000123977661	-0.8370000123977661	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	PICALM	0.2603999972343445	0.2603999972343445	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	PLEKHA1	0.350849986076355	0.350849986076355	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	PSMC3	-0.0175000131130218	-0.0175000131130218	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	RABEP1	-0.3046000003814697	-0.3046000003814697	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	RHOH	-2.1816999912261963	-2.1816999912261963	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	USP6NL	-1.437800049781799	-1.437800049781799	1	CMap2020
BRD-M86331534	pyrvinium-pamoate	ZYX	0.4829500019550323	0.4829500019550323	1	CMap2020
BRD-K97399794	quercetin	BIN1	0.0586083326488733	0.122224997729063	12	CMap2020
BRD-K97399794	quercetin	CASP2	-0.1258624978363514	-0.5591500103473663	12	CMap2020
BRD-K97399794	quercetin	CASS4	0.1176624987274408	0.2897000014781952	12	CMap2020
BRD-K97399794	quercetin	CTSH	0.0471333314975102	0.2032499983906746	12	CMap2020
BRD-K97399794	quercetin	EPHA1	0.5624583313862482	0.4879000186920166	12	CMap2020
BRD-K97399794	quercetin	GSTK1	0.0854125084976355	0.1821499988436699	12	CMap2020
BRD-K97399794	quercetin	PICALM	0.1226416789286304	0.0657499955850653	12	CMap2020
BRD-K97399794	quercetin	PLEKHA1	0.1426041449109713	0.2428749948740005	12	CMap2020
BRD-K97399794	quercetin	PSMC3	-0.0979041662067174	-0.0791500210762023	12	CMap2020
BRD-K97399794	quercetin	RABEP1	0.056029154608647	0.1179499849677085	12	CMap2020
BRD-K97399794	quercetin	RHOH	0.4533416734387477	0.3033000007271766	12	CMap2020
BRD-K97399794	quercetin	USP6NL	0.3693166623512904	0.2378000169992447	12	CMap2020
BRD-K97399794	quercetin	ZYX	0.2433416746401538	0.1861500144004821	12	CMap2020
BRD-K68867920	quetiapine	BIN1	-0.0881249972929557	0.1552500091493129	12	CMap2020
BRD-K68867920	quetiapine	CASP2	0.3644875213503837	-0.0273500084877014	12	CMap2020
BRD-K68867920	quetiapine	CASS4	0.2719875058780114	0.0510499887168407	12	CMap2020
