pert_id	pert_iname	n_genes	slope	slope_se	slope_z	p_protective	p_two_sided	sum_wx2	protective_slope	minus_log10_p_protective	clinical_phase	moa	target	disease_area	indication	annotation_source	biology_note
BRD-K01638814	rilmenidine	13.0	0.4221400180647414	0.05538649353283103	7.621714088372694	0.9999999999999875	2.503290256522179e-14	325.9809773568823	-0.4221400180647414	5.4484501860261065e-15	Launched	adrenergic receptor agonist|imidazoline receptor agonist	ADRA2A	cardiology	hypertension	Broad Repurposing Hub	
BRD-K01192156	tyrphostin-AG-112	13.0	0.08995115990866864	0.01179940608219659	7.623363352532676	0.9999999999999877	2.4714991248228485e-14	7182.567305622826	-0.08995115990866864	5.352017439370776e-15	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K61053657	BRD-K61053657	13.0	0.36503116671643426	0.04605732485157542	7.925583344077965	0.9999999999999989	2.27077786502238e-15	471.41411455874066	-0.36503116671643426	4.821637332766438e-16	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K57080016	selumetinib	13.0	0.20102536278426256	0.02522301614683468	7.969917697947075	0.9999999999999992	1.5878007590046007e-15	1571.831414085631	-0.20102536278426256	3.375146132936506e-16	Phase 3	MEK inhibitor	MAP2K1	not annotated		Broad Repurposing Hub	
BRD-K54233340	dorsomorphin	13.0	0.2846213925884088	0.03561805366661473	7.9909305335004355	0.9999999999999993	1.3392400865710528e-15	788.2421096404754	-0.2846213925884088	2.892982399659862e-16	Preclinical	AMPK inhibitor	ACVR1|BMPR1A|BMPR1B|EPHA2|FKBP1A|FLT1|FLT3|KDR|LCK|MKNK1|PRKAA1|RPS6KA1|SRC	not annotated		Broad Repurposing Hub	
BRD-K28307902	flutamide	13.0	0.5532688467835141	0.06849296938272427	8.077746544933166	0.9999999999999997	6.597455025479905e-16	213.16112847873268	-0.5532688467835141	1.4464911998299308e-16	Launched	androgen receptor antagonist	AHR|AR	oncology	prostate cancer	Broad Repurposing Hub	
BRD-K03816923	rottlerin	13.0	0.4028365704179482	0.04981387562764623	8.086834548452153	0.9999999999999997	6.123535992328266e-16	402.99470117025805	-0.4028365704179482	1.4464911998299308e-16	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K62965247	tipifarnib-P2	13.0	0.3597091347328559	0.04425632042954146	8.127859054742993	0.9999999999999998	4.36938840440185e-16	510.5630653064792	-0.3597091347328559	9.643274665532873e-17	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K82746043	navitoclax	13.0	0.11181374057019623	0.013608731270886533	8.216323648729981	0.9999999999999999	2.098366706677859e-16	5399.6389761568635	-0.11181374057019623	4.8216373327664354e-17	Phase 2	BCL inhibitor	BCL2|BCL2L1|BCL2L2	not annotated		Broad Repurposing Hub	
BRD-A02006392	nitrendipine	13.0	0.5234302375880959	0.06359920149013176	8.230138513127605	0.9999999999999999	1.8699708600698725e-16	247.2274412716371	-0.5234302375880959	4.8216373327664354e-17	Launched	calcium channel blocker	CACNA1D|CACNA2D1|KCNN4	cardiology	hypertension	Broad Repurposing Hub	
BRD-K83213911	PF-750	13.0	0.18641776180530287	0.022603551677608184	8.247277439588151	0.9999999999999999	1.620439094230519e-16	1957.2514807807265	-0.18641776180530287	4.8216373327664354e-17	Preclinical	FAAH inhibitor	FAAH	not annotated		Broad Repurposing Hub	
BRD-K01976263	emetine	13.0	0.29467950802250814	0.03572851741741362	8.247739601948474	0.9999999999999999	1.6141862695452452e-16	783.3755445873475	-0.29467950802250814	4.8216373327664354e-17	Phase 2	protein synthesis inhibitor	RPS2	not annotated		Broad Repurposing Hub	
BRD-U94846492	quinine	13.0	0.11291976674054581	0.013677076159881622	8.25613350547601	0.9999999999999999	1.504673153112783e-16	5345.80938946759	-0.11291976674054581	4.8216373327664354e-17	Launched	hemozoin biocrystallization inhibitor	GP9|KCNB2|KCNN4|SLC29A4	infectious disease	malaria	Broad Repurposing Hub	
BRD-K11853856	PJ-34	13.0	0.18806734684456278	0.022706188308837347	8.282647192323608	0.9999999999999999	1.204669189485255e-16	1939.597115068904	-0.18806734684456278	4.8216373327664354e-17	Preclinical	PARP inhibitor	EEF2|PARP1|PARP15|PARP3	not annotated		Broad Repurposing Hub	
BRD-K24132293	piperlongumine	13.0	0.3521276468508979	0.04239983062461636	8.3049305071153	1.0	9.987788652450366e-17	556.2522191242224	-0.3521276468508979	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K08703257	3-amino-benzamide	13.0	0.5846566872839305	0.06972715193305419	8.384921383928972	1.0	5.075966853824599e-17	205.68193394292132	-0.5846566872839305	-0.0	Phase 2	PARP inhibitor	PARP1	not annotated		Broad Repurposing Hub	
BRD-K64970062	BRD-K64970062	13.0	0.23797117913603102	0.028309934902503175	8.40592463230954	1.0	4.245036991924806e-17	1247.7347155017208	-0.23797117913603102	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K82818427	batimastat	13.0	0.45931598489332415	0.05449292120438309	8.428911035446188	1.0	3.488967004597397e-17	336.7594724135091	-0.45931598489332415	-0.0	Phase 3	matrix metalloprotease inhibitor	ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8	not annotated		Broad Repurposing Hub	
BRD-K40758391	BRD-K40758391	13.0	0.680921804966998	0.08062601188569359	8.445435772420016	1.0	3.0291334460326796e-17	153.8330474458337	-0.680921804966998	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K28112517	BRD-K28112517	13.0	0.10256842390389517	0.012119660292112597	8.46297845251043	1.0	2.6063388217778078e-17	6807.993087306766	-0.10256842390389517	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K40853697	STAT3-inhibitor-VI	13.0	0.1218513918430236	0.014357768642488873	8.486791706785787	1.0	2.1242001317522452e-17	4850.942179593003	-0.1218513918430236	-0.0	Preclinical	STAT inhibitor	STAT3	not annotated		Broad Repurposing Hub	
BRD-K12994359	valdecoxib	13.0	0.3488318359338628	0.040778975978084796	8.554207837914566	1.0	1.1868090623324473e-17	601.3500735552234	-0.3488318359338628	-0.0	Withdrawn	cyclooxygenase inhibitor	CA12|PTGS2	not annotated		Broad Repurposing Hub	
BRD-K76188144	BRD-K76188144	13.0	0.05357971625615999	0.006173234773457983	8.679358265544616	1.0	3.980081179408026e-18	26240.639342933842	-0.05357971625615999	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K51575138	TPCA-1	13.0	0.17617796279805994	0.019949810873617937	8.831059297461387	1.0	1.036889971591375e-18	2512.5946704051303	-0.17617796279805994	-0.0	Preclinical	IKK inhibitor	IKBKB	not annotated		Broad Repurposing Hub	
BRD-A13084692	troglitazone	13.0	0.3513374962743281	0.039659922233768456	8.858754038987541	1.0	8.091367237918628e-19	635.7645137838921	-0.3513374962743281	-0.0	Withdrawn	insulin sensitizer|PPAR receptor agonist	CYP2C8|PPARG|TRPM3	not annotated		Broad Repurposing Hub	
BRD-K90999434	BRD-K90999434	13.0	0.5475530915407377	0.061383630172598215	8.92018099941516	1.0	4.65526758946431e-19	265.3962992847193	-0.5475530915407377	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K47983010	BX-795	13.0	0.536101942680544	0.059669478119889124	8.984525415211394	1.0	2.5985331064225604e-19	280.86364071168066	-0.536101942680544	-0.0	Preclinical	IKK inhibitor	CDK2|CHEK1|GSK3B|KDR|PDK1|PDPK1	not annotated		Broad Repurposing Hub	
BRD-A75817871	blebbistatin	13.0	0.3513802638539933	0.038978682151917146	9.014677881733126	1.0	1.9744986701376527e-19	658.1815384514732	-0.3513802638539933	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K06890060	alda-1	13.0	0.25505384872603126	0.028173138290640706	9.053086173603946	1.0	1.3898353545442911e-19	1259.8810563417846	-0.25505384872603126	-0.0	Preclinical	aldehyde dehydrogenase activator	ALDH2	not annotated		Broad Repurposing Hub	
BRD-K93725829	ERK-inhibitor-11E	13.0	0.5902337472918601	0.06466292600584232	9.127853992232462	1.0	6.987052912102073e-20	239.16041304122737	-0.5902337472918601	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A15079084	phorbol-12-myristate-13-acetate	13.0	0.42180792457050803	0.04502650274347581	9.36799215727734	1.0	7.392538495960807e-21	493.2459950909744	-0.42180792457050803	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K74148702	curcumin	13.0	0.25874164742858347	0.027340115081667865	9.46380974095004	1.0	2.9692329919079002e-21	1337.8250494017684	-0.25874164742858347	-0.0	Launched	cyclooxygenase inhibitor|histone acetyltransferase inhibitor|lipoxygenase inhibitor|NFkB pathway inhibitor	APP|CA1|CA12|CA14|CA2|CA4|CA6|CA9|CHRM3|CYP3A4|DNMT3B|EP300|MMP13|MMP9|NOS2|PTGS1|PTGS2|XDH	not annotated		Broad Repurposing Hub	
BRD-K09635314	m-3M3FBS	13.0	0.134438256832963	0.014002584066199046	9.600960522528455	1.0	7.920284576070607e-22	5100.157907478452	-0.134438256832963	-0.0	Preclinical	phospholipase activator	PLCB2|PLCB3|PLCD1|PLCG1|PLCG2	not annotated		Broad Repurposing Hub	
BRD-K23363278	CYT-997	13.0	0.3595736605953642	0.03686228748021137	9.754512950081914	1.0	1.7644558399562856e-22	735.9281856479504	-0.3595736605953642	-0.0	Phase 2	tubulin polymerization inhibitor	TUBB	not annotated		Broad Repurposing Hub	
BRD-K61323504	SB-225002	13.0	0.4861259189610912	0.0494499901459142	9.83065754971151	1.0	8.307456480886831e-23	408.9475222585235	-0.4861259189610912	-0.0	Preclinical	CC chemokine receptor antagonist	CXCR2	not annotated		Broad Repurposing Hub	
BRD-A05874290	DL-TBOA	13.0	0.18943509796503916	0.019118040752534343	9.908708764517467	1.0	3.81545192866173e-23	2735.9819880954606	-0.18943509796503916	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A97437073	rosiglitazone	13.0	0.3014421180746542	0.03002750653920328	10.038866120338621	1.0	1.0284957429107692e-23	1109.0763885249153	-0.3014421180746542	-0.0	Withdrawn	insulin sensitizer|PPAR receptor agonist	FFAR1|PPARG|TRPC5|TRPM3	not annotated		Broad Repurposing Hub	
BRD-A28105619	cucurbitacin-i	13.0	0.33844700569862507	0.0336320586807482	10.063225950909757	1.0	8.032234502117162e-24	884.0831143712877	-0.33844700569862507	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K08316444	rotenone	13.0	0.5208596168684158	0.05029262601281584	10.356580241717493	1.0	3.9068108803778375e-25	395.3587677802225	-0.5208596168684158	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K56411643	BRD-K56411643	13.0	0.2211617600259207	0.021152273656733323	10.455696801914206	1.0	1.3798077501507854e-25	2235.04302078246	-0.2211617600259207	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K96799727	pifithrin-mu	13.0	0.8259264974610699	0.0776257815024589	10.63984776030767	1.0	1.9444678727127085e-26	165.9541162853561	-0.8259264974610699	-0.0	Preclinical	HSP inhibitor	HSPA1A|TP53	not annotated		Broad Repurposing Hub	
BRD-A17883755	lenalidomide	13.0	0.19212127208216043	0.01734083776896046	11.07912285680057	1.0	1.5841688407361269e-28	3325.5221857638753	-0.19212127208216043	-0.0	Launched	anticancer agent	TNF	hematologic malignancy	multiple myeloma|mantle cell lymphoma (MCL)|myelodysplastic diseases (MDS)	Broad Repurposing Hub	
BRD-K93754473	tamoxifen	13.0	0.7144942538293356	0.06447030121443233	11.082533203201304	1.0	1.524958913219601e-28	240.5916781440532	-0.7144942538293356	-0.0	Launched	estrogen receptor antagonist|selective estrogen receptor modulator (SERM)	EBP|ESR1|ESR2|GPER1|PRKCA|PRKCB|PRKCD|PRKCE|PRKCG|PRKCI|PRKCQ|PRKCZ	oncology	breast cancer	Broad Repurposing Hub	
BRD-K30064966	BRD-K30064966	13.0	1.2655156018192324	0.11399886080547551	11.10112498385991	1.0	1.2387473252602627e-28	76.94829071779247	-1.2655156018192324	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K02822062	CT-200783	13.0	0.5821140188665627	0.052363086379093086	11.116877539498555	1.0	1.0384296173097505e-28	364.71155782482657	-0.5821140188665627	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A12230535	nutlin-3	13.0	0.5698748281717249	0.048986484325677704	11.633307350309446	1.0	2.7907124002162655e-31	416.7229856339463	-0.5698748281717249	-0.0	Preclinical	MDM inhibitor	MDM2|TP53	not annotated		Broad Repurposing Hub	
BRD-K74305673	IKK-2-inhibitor-V	13.0	0.28104986067731197	0.02396619515806092	11.726928651950917	1.0	9.276386489184194e-32	1741.012210542529	-0.28104986067731197	-0.0	Phase 1	IKK inhibitor|NFkB pathway inhibitor	IKBKB	not annotated		Broad Repurposing Hub	
BRD-A75409952	wortmannin	13.0	0.3333063954579906	0.02840232523415594	11.735179873835277	1.0	8.414724230379013e-32	1239.6303699958546	-0.3333063954579906	-0.0	Preclinical	PI3K inhibitor	PI4KA|PI4KB|PIK3CA|PIK3CD|PIK3CG|PIK3R1|PLK1|PRKDC	not annotated		Broad Repurposing Hub	
BRD-K00766422	sparfosic-acid	13.0	0.16581604219197907	0.01323416036013678	12.52939647697191	1.0	5.1553486214816735e-36	5709.620124699468	-0.16581604219197907	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-K63195589	tipifarnib	13.0	1.3073017465959442	0.09860528228386839	13.257928138499087	1.0	4.059569555471097e-40	102.84889702201274	-1.3073017465959442	-0.0	Phase 3	farnesyltransferase inhibitor	FNTA|FNTB	not annotated		Broad Repurposing Hub	
BRD-K76703230	YM-155	13.0	0.857060538281754	0.05820613645719859	14.724573566431204	1.0	4.482885037613139e-49	295.1633656099458	-0.857060538281754	-0.0	Phase 2	survivin inhibitor	BIRC5	not annotated		Broad Repurposing Hub	
BRD-K92317137	BRD-K92317137	13.0	0.5655501864443597	0.0364676711927395	15.508261645096699	1.0	3.050256279532273e-54	751.9413006417165	-0.5655501864443597	-0.0	not annotated	not annotated	not annotated	not annotated		not annotated	
BRD-A30655177	LFM-A13	13.0	0.9605243341786303	0.06059516778278573	15.85150052924686	1.0	1.3726377218904218e-56	272.3478902376679	-0.9605243341786303	-0.0	Preclinical	Bruton's tyrosine kinase (BTK) inhibitor	BTK	not annotated		Broad Repurposing Hub	
